claim_id,policy_id,source_system,claimant_anon,claimant_email_anon,claimant_phone_anon,claimant_ssn_anon,claimant_address_anon,anonymization_hash,amount,deductible,coverage_limit,premium_annual,description,date_of_loss,reported_date,adjuster_id,documents,line_of_business,claim_type,claim_subtype,severity,fraud_flag,suspicious_pattern_flag,expected_decision,correct_payout_amount,days_to_first_contact,days_to_investigation_complete,days_to_settle,expected_severity,expected_claim_type,expected_fraud_flag,expected_payout_amount
CLM-2026-04280,HE-2024-633,AS400,CLAIMANT-D889E2,user-d889e2ff10@anonymized.shieldpoint.local,+1-555-D88-9E2F,XXX-XX-D889,ADDR-D889E2-ANON,D889E2FF10,158.01,250,300000,1395.18,Minor urgent care treatment claim for CLAIMANT-D889E2.,2025-11-03,2025-11-07,ADJ-047,itemized_bill.pdf,health,health,urgent_care,low,False,False,route_to_manual_review,0.0,1,2,10,low,health,False,0.0
CLM-2026-02191,HO-2024-168,AS400,CLAIMANT-E222A3,user-e222a365f8@anonymized.shieldpoint.local,+1-555-E22-2A36,XXX-XX-E222,ADDR-E222A3-ANON,E222A365F8,54507.69,1500,500000,1987.56,Severe fire damage reported by CLAIMANT-E222A3.,2025-12-14,2025-12-20,ADJ-043,adjuster_inspection.pdf,homeowners,homeowners,fire,high,False,False,route_to_manual_review,0.0,2,9,21,high,homeowners,False,0.0
CLM-2026-04812,AU-2024-699,AS400,CLAIMANT-2347E8,user-2347e89e57@anonymized.shieldpoint.local,+1-555-234-7E89,XXX-XX-2347,ADDR-2347E8-ANON,2347E89E57,5089.68,1000,300000,3065.56,Moderate pip medical incident reported by CLAIMANT-2347E8.,2024-04-18,2024-04-20,ADJ-034,photos_vehicle_damage.pdf|repair_estimate.pdf|police_report.pdf,auto,auto,pip_medical,medium,False,False,route_to_manual_review,0.0,2,5,17,medium,auto,False,0.0
CLM-2026-02069,HO-2024-380,AS400,CLAIMANT-2E5E18,user-2e5e187cbe@anonymized.shieldpoint.local,+1-555-2E5-E187,XXX-XX-2E5E,ADDR-2E5E18-ANON,2E5E187CBE,5641.8,2500,250000,1519.48,Noticeable hail damage reported by CLAIMANT-2E5E18.,2024-09-07,2024-09-13,ADJ-045,adjuster_inspection.pdf|photos_hail_damage.pdf,homeowners,homeowners,hail,medium,False,False,approve,2110.53,2,5,10,medium,homeowners,False,2110.53
CLM-2026-00668,AU-2024-969,AS400,CLAIMANT-7A311F,user-7a311fc31e@anonymized.shieldpoint.local,+1-555-7A3-11FC,XXX-XX-7A31,ADDR-7A311F-ANON,7A311FC31E,13924.5,1500,500000,1764.14,Significant collision incident reported by CLAIMANT-7A311F.,2024-02-20,2024-02-22,ADJ-026,repair_estimate.pdf|medical_report.pdf,auto,auto,collision,high,False,False,approve,11273.49,2,9,25,high,auto,False,11273.49
CLM-2026-02889,HO-2024-824,AS400,CLAIMANT-3390C9,user-3390c9392c@anonymized.shieldpoint.local,+1-555-339-0C93,XXX-XX-3390,ADDR-3390C9-ANON,3390C9392C,22355.54,1000,150000,911.7,Severe wind damage reported by CLAIMANT-3390C9.,2025-11-04,2025-11-05,ADJ-031,adjuster_inspection.pdf,homeowners,homeowners,wind,high,False,False,route_to_manual_review,0.0,1,9,16,high,homeowners,False,0.0
CLM-2026-04145,AU-2024-270,AS400,CLAIMANT-E6156B,user-e6156b5244@anonymized.shieldpoint.local,+1-555-E61-56B5,XXX-XX-E615,ADDR-E6156B-ANON,E6156B5244,15018.31,1000,50000,2139.37,Severe comprehensive weather incident reported by CLAIMANT-E6156B.,2025-01-16,2025-01-20,ADJ-040,medical_report.pdf,auto,auto,comprehensive_weather,high,False,False,approve,11768.38,1,9,30,high,auto,False,11768.38
CLM-2026-04344,HE-2024-482,AS400,CLAIMANT-67CB8F,user-67cb8f0f57@anonymized.shieldpoint.local,+1-555-67C-B8F0,XXX-XX-67CB,ADDR-67CB8F-ANON,67CB8F0F57,901.68,500,250000,2507.81,Noticeable urgent care treatment claim for CLAIMANT-67CB8F.,2026-11-26,2026-12-01,ADJ-029,itemized_bill.pdf|prior_authorization.pdf,health,health,urgent_care,medium,False,False,approve,401.68,3,5,13,medium,health,False,401.68
CLM-2026-01119,AU-2024-939,AS400,CLAIMANT-DD624E,user-dd624e72bb@anonymized.shieldpoint.local,+1-555-DD6-24E7,XXX-XX-DD62,ADDR-DD624E-ANON,DD624E72BB,3672.52,2500,250000,821.56,Noticeable collision incident reported by CLAIMANT-DD624E.,2025-01-16,2025-01-16,ADJ-045,police_report.pdf|medical_report.pdf|photos_vehicle_damage.pdf,auto,auto,collision,medium,False,False,approve,1172.52,2,5,14,medium,auto,False,1172.52
CLM-2026-04602,HO-2024-204,AS400,CLAIMANT-750323,user-750323e482@anonymized.shieldpoint.local,+1-555-750-323E,XXX-XX-7503,ADDR-750323-ANON,750323E482,5060.38,1000,500000,1989.75,Moderate wind damage reported by CLAIMANT-750323.,2026-09-26,2026-09-27,ADJ-035,photos_wind_damage.pdf|contractor_estimate.pdf|adjuster_inspection.pdf|hydrology_report.pdf,homeowners,homeowners,wind,medium,False,False,approve,3797.58,2,5,11,medium,homeowners,False,3797.58
CLM-2026-02244,HO-2024-364,AS400,CLAIMANT-678F19,user-678f19407d@anonymized.shieldpoint.local,+1-555-678-F194,XXX-XX-678F,ADDR-678F19-ANON,678F19407D,771.83,1500,50000,1117.41,Small mold damage reported by CLAIMANT-678F19. Note: peril typically excluded from standard policy.,2025-09-06,2025-09-12,ADJ-022,photos_mold_damage.pdf|adjuster_inspection.pdf,homeowners,homeowners,mold,low,False,False,deny,0.0,2,3,3,low,homeowners,False,0.0
CLM-2026-00402,HO-2024-624,AS400,CLAIMANT-D3969C,user-d3969cfe3c@anonymized.shieldpoint.local,+1-555-D39-69CF,XXX-XX-D396,ADDR-D3969C-ANON,D3969CFE3C,22578.99,2500,50000,1332.07,Significant hail damage reported by CLAIMANT-D3969C.,2025-04-02,2025-04-05,ADJ-012,photos_hail_damage.pdf|adjuster_inspection.pdf|hydrology_report.pdf|contractor_estimate.pdf,homeowners,homeowners,hail,high,False,False,route_to_manual_review,0.0,2,9,20,high,homeowners,False,0.0
CLM-2026-03610,HO-2024-127,PORTAL,CLAIMANT-EA27EE,user-ea27ee87ab@anonymized.shieldpoint.local,+1-555-EA2-7EE8,XXX-XX-EA27,ADDR-EA27EE-ANON,EA27EE87AB,979.03,250,250000,1925.84,Slight theft damage reported by CLAIMANT-EA27EE.,2026-12-16,2026-12-23,ADJ-018,contractor_estimate.pdf|hydrology_report.pdf|photos_theft_damage.pdf|adjuster_inspection.pdf,homeowners,homeowners,theft,low,False,False,deny,0.0,1,2,4,low,homeowners,False,0.0
CLM-2026-01242,AU-2024-875,AS400,CLAIMANT-2291E9,user-2291e96d4d@anonymized.shieldpoint.local,+1-555-229-1E96,XXX-XX-2291,ADDR-2291E9-ANON,2291E96D4D,6068.31,2500,50000,1664.32,Moderate comprehensive theft incident reported by CLAIMANT-2291E9.,2026-03-22,2026-03-25,ADJ-001,repair_estimate.pdf|photos_vehicle_damage.pdf,auto,auto,comprehensive_theft,medium,False,False,approve,526.15,3,5,12,medium,auto,False,526.15
CLM-2026-02517,AU-2024-633,AS400,CLAIMANT-286B2A,user-286b2ac53c@anonymized.shieldpoint.local,+1-555-286-B2AC,XXX-XX-286B,ADDR-286B2A-ANON,286B2AC53C,1463.57,250,500000,810.23,Noticeable comprehensive glass incident reported by CLAIMANT-286B2A.,2026-06-17,2026-06-24,ADJ-019,police_report.pdf,auto,auto,comprehensive_glass,medium,False,False,approve,1213.57,2,5,16,medium,auto,False,1213.57
CLM-2026-01367,HO-2024-536,AS400,CLAIMANT-E6156B,user-e6156b5244@anonymized.shieldpoint.local,+1-555-E61-56B5,XXX-XX-E615,ADDR-E6156B-ANON,E6156B5244,6942.0,1000,500000,1877.32,Moderate water damage damage reported by CLAIMANT-E6156B.,2024-03-19,2024-03-26,ADJ-046,contractor_estimate.pdf|photos_water_damage_damage.pdf|adjuster_inspection.pdf,homeowners,homeowners,water_damage,medium,False,False,approve,3730.34,2,5,15,medium,homeowners,False,3730.34
CLM-2026-00597,HO-2024-385,AS400,CLAIMANT-9C028F,user-9c028f0cc9@anonymized.shieldpoint.local,+1-555-9C0-28F0,XXX-XX-9C02,ADDR-9C028F-ANON,9C028F0CC9,4275.39,250,150000,3009.22,Noticeable wind damage reported by CLAIMANT-9C028F.,2025-05-06,2025-05-06,ADJ-044,hydrology_report.pdf|contractor_estimate.pdf|photos_wind_damage.pdf|adjuster_inspection.pdf,homeowners,homeowners,wind,medium,False,False,approve,4025.39,3,5,15,medium,homeowners,False,4025.39
CLM-2026-00137,HE-2024-183,AS400,CLAIMANT-88F8AE,user-88f8aec9a3@anonymized.shieldpoint.local,+1-555-88F-8AEC,XXX-XX-88F8,ADDR-88F8AE-ANON,88F8AEC9A3,1591.45,250,50000,975.8,Small surgery emergency treatment claim for CLAIMANT-88F8AE.,2025-11-04,2025-11-04,ADJ-017,prior_authorization.pdf|itemized_bill.pdf|treatment_plan.pdf|medical_records.pdf,health,health,surgery_emergency,low,False,False,approve,166.97,1,2,3,low,health,False,166.97
CLM-2026-00279,HE-2024-072,AS400,CLAIMANT-3A5581,user-3a5581db52@anonymized.shieldpoint.local,+1-555-3A5-581D,XXX-XX-3A55,ADDR-3A5581-ANON,3A5581DB52,385.41,500,150000,2382.97,Small emergency room treatment claim for CLAIMANT-3A5581.,2026-07-16,2026-07-17,ADJ-030,prior_authorization.pdf|medical_records.pdf|treatment_plan.pdf|itemized_bill.pdf,health,health,emergency_room,low,False,True,route_to_manual_review,0.0,2,10,17,low,health,False,0.0
CLM-2026-03405,HE-2024-274,AS400,CLAIMANT-9594F4,user-9594f4af25@anonymized.shieldpoint.local,+1-555-959-4F4A,XXX-XX-9594,ADDR-9594F4-ANON,9594F4AF25,192.59,500,250000,1148.92,Minor urgent care treatment claim for CLAIMANT-9594F4.,2026-08-26,2026-09-01,ADJ-050,itemized_bill.pdf,health,health,urgent_care,low,False,True,route_to_manual_review,0.0,1,17,32,low,health,False,0.0
CLM-2026-01807,HE-2024-440,AS400,CLAIMANT-8C3DD9,user-8c3dd993a6@anonymized.shieldpoint.local,+1-555-8C3-DD99,XXX-XX-8C3D,ADDR-8C3DD9-ANON,8C3DD993A6,1597.71,500,500000,1381.6,Moderate physical therapy treatment claim for CLAIMANT-8C3DD9.,2026-11-18,2026-11-22,ADJ-015,medical_records.pdf|itemized_bill.pdf|prior_authorization.pdf|treatment_plan.pdf,health,health,physical_therapy,medium,False,False,approve,1097.71,3,5,11,medium,health,False,1097.71
CLM-2026-02634,HO-2024-761,PORTAL,CLAIMANT-AB9CAA,user-ab9caa5aca@anonymized.shieldpoint.local,+1-555-AB9-CAA5,XXX-XX-AB9C,ADDR-AB9CAA-ANON,AB9CAA5ACA,4059.85,250,250000,3101.74,Noticeable wind damage reported by CLAIMANT-AB9CAA.,2026-07-20,2026-07-20,ADJ-034,contractor_estimate.pdf|hydrology_report.pdf|adjuster_inspection.pdf,homeowners,homeowners,wind,medium,True,False,deny,0.0,2,19,20,medium,homeowners,True,0.0
CLM-2026-03948,HO-2024-746,AS400,CLAIMANT-2CABB5,user-2cabb550df@anonymized.shieldpoint.local,+1-555-2CA-BB55,XXX-XX-2CAB,ADDR-2CABB5-ANON,2CABB550DF,28220.77,2500,300000,992.94,Major water damage damage reported by CLAIMANT-2CABB5.,2024-10-01,2024-10-08,ADJ-030,hydrology_report.pdf|adjuster_inspection.pdf,homeowners,homeowners,water_damage,high,False,False,route_to_manual_review,0.0,1,9,19,high,homeowners,False,0.0
CLM-2026-02449,HO-2024-967,PORTAL,CLAIMANT-9FCD55,user-9fcd5502d2@anonymized.shieldpoint.local,+1-555-9FC-D550,XXX-XX-9FCD,ADDR-9FCD55-ANON,9FCD5502D2,633.75,1000,300000,1807.38,Small vandalism damage reported by CLAIMANT-9FCD55.,2024-08-22,2024-08-25,ADJ-032,contractor_estimate.pdf|adjuster_inspection.pdf|photos_vandalism_damage.pdf|hydrology_report.pdf,homeowners,homeowners,vandalism,low,False,False,approve,0.0,2,3,10,low,homeowners,False,0.0
CLM-2026-00384,AU-2024-532,AS400,CLAIMANT-7518F0,user-7518f0abb6@anonymized.shieldpoint.local,+1-555-751-8F0A,XXX-XX-7518,ADDR-7518F0-ANON,7518F0ABB6,42521.2,2500,50000,2371.84,Extensive collision incident reported by CLAIMANT-7518F0.,2025-07-07,2025-07-10,ADJ-014,photos_vehicle_damage.pdf|medical_report.pdf|police_report.pdf|repair_estimate.pdf,auto,auto,collision,catastrophic,False,False,route_to_manual_review,0.0,1,18,23,catastrophic,auto,False,0.0
CLM-2026-00173,HO-2024-521,AS400,CLAIMANT-EB91E6,user-eb91e6a991@anonymized.shieldpoint.local,+1-555-EB9-1E6A,XXX-XX-EB91,ADDR-EB91E6-ANON,EB91E6A991,1237.76,1500,100000,3151.5,Minor water damage damage reported by CLAIMANT-EB91E6.,2025-09-23,2025-09-23,ADJ-046,contractor_estimate.pdf|adjuster_inspection.pdf,homeowners,homeowners,water_damage,low,False,False,approve,0.0,2,3,8,low,homeowners,False,0.0
CLM-2026-00186,HO-2024-609,AS400,CLAIMANT-D145D2,user-d145d2f58e@anonymized.shieldpoint.local,+1-555-D14-5D2F,XXX-XX-D145,ADDR-D145D2-ANON,D145D2F58E,19360.82,1000,50000,2448.93,Major hail damage reported by CLAIMANT-D145D2.,2026-04-11,2026-04-14,ADJ-006,photos_hail_damage.pdf|adjuster_inspection.pdf|contractor_estimate.pdf,homeowners,homeowners,hail,high,False,False,approve,15339.75,2,9,28,high,homeowners,False,15339.75
CLM-2026-03999,AU-2024-184,AS400,CLAIMANT-C51EC1,user-c51ec1f8dc@anonymized.shieldpoint.local,+1-555-C51-EC1F,XXX-XX-C51E,ADDR-C51EC1-ANON,C51EC1F8DC,734.22,500,150000,860.73,Small collision incident reported by CLAIMANT-C51EC1.,2024-06-14,2024-06-16,ADJ-032,photos_vehicle_damage.pdf|repair_estimate.pdf|police_report.pdf|medical_report.pdf,auto,auto,collision,low,False,False,approve,161.19,1,2,6,low,auto,False,161.19
CLM-2026-03899,AU-2024-668,PORTAL,CLAIMANT-8A4D19,user-8a4d19f567@anonymized.shieldpoint.local,+1-555-8A4-D19F,XXX-XX-8A4D,ADDR-8A4D19-ANON,8A4D19F567,17871.84,1000,100000,1820.4,Significant comprehensive theft incident reported by CLAIMANT-8A4D19.,2025-05-13,2025-05-19,ADJ-024,medical_report.pdf|police_report.pdf|repair_estimate.pdf,auto,auto,comprehensive_theft,high,False,True,route_to_manual_review,0.0,1,15,22,high,auto,False,0.0
CLM-2026-01084,HO-2024-416,AS400,CLAIMANT-1F723F,user-1f723f5740@anonymized.shieldpoint.local,+1-555-1F7-23F5,XXX-XX-1F72,ADDR-1F723F-ANON,1F723F5740,3925.54,500,150000,1402.72,Noticeable smoke damage reported by CLAIMANT-1F723F.,2024-09-18,2024-09-18,ADJ-039,photos_smoke_damage.pdf|hydrology_report.pdf|contractor_estimate.pdf|adjuster_inspection.pdf,homeowners,homeowners,smoke,medium,False,False,route_to_manual_review,0.0,2,5,15,medium,homeowners,False,0.0
CLM-2026-04537,HO-2024-266,PORTAL,CLAIMANT-CBA738,user-cba738ceac@anonymized.shieldpoint.local,+1-555-CBA-738C,XXX-XX-CBA7,ADDR-CBA738-ANON,CBA738CEAC,9557.52,1000,50000,1285.66,Noticeable lightning damage reported by CLAIMANT-CBA738.,2026-06-06,2026-06-10,ADJ-015,hydrology_report.pdf,homeowners,homeowners,lightning,medium,False,False,approve,3140.45,2,5,15,medium,homeowners,False,3140.45
CLM-2026-04774,HO-2024-445,PORTAL,CLAIMANT-21F274,user-21f2742d5b@anonymized.shieldpoint.local,+1-555-21F-2742,XXX-XX-21F2,ADDR-21F274-ANON,21F2742D5B,12700.02,250,300000,2491.6,Major vandalism damage reported by CLAIMANT-21F274.,2024-10-07,2024-10-14,ADJ-013,photos_vandalism_damage.pdf|contractor_estimate.pdf|hydrology_report.pdf|adjuster_inspection.pdf,homeowners,homeowners,vandalism,high,False,False,approve,12450.02,1,9,30,high,homeowners,False,12450.02
CLM-2026-02754,HE-2024-723,AS400,CLAIMANT-C1A506,user-c1a506ffdf@anonymized.shieldpoint.local,+1-555-C1A-506F,XXX-XX-C1A5,ADDR-C1A506-ANON,C1A506FFDF,57058.85,1000,250000,2571.96,Catastrophic surgery elective treatment claim for CLAIMANT-C1A506.,2025-10-21,2025-10-28,ADJ-007,medical_records.pdf|itemized_bill.pdf|treatment_plan.pdf|prior_authorization.pdf,health,health,surgery_elective,catastrophic,False,False,route_to_manual_review,0.0,2,18,30,catastrophic,health,False,0.0
CLM-2026-01982,AU-2024-907,PORTAL,CLAIMANT-E4CD55,user-e4cd5579e6@anonymized.shieldpoint.local,+1-555-E4C-D557,XXX-XX-E4CD,ADDR-E4CD55-ANON,E4CD5579E6,20812.52,1500,50000,2253.99,Severe uninsured motorist incident reported by CLAIMANT-E4CD55.,2026-02-01,2026-02-07,ADJ-024,police_report.pdf,auto,auto,uninsured_motorist,high,False,False,route_to_manual_review,0.0,2,9,24,high,auto,False,0.0
CLM-2026-02459,AU-2024-832,AS400,CLAIMANT-915BCA,user-915bca47af@anonymized.shieldpoint.local,+1-555-915-BCA4,XXX-XX-915B,ADDR-915BCA-ANON,915BCA47AF,3374.79,250,150000,1206.51,Noticeable collision incident reported by CLAIMANT-915BCA.,2024-05-07,2024-05-09,ADJ-023,repair_estimate.pdf,auto,auto,collision,medium,False,False,deny,0.0,3,5,6,medium,auto,False,0.0
CLM-2026-00858,HO-2024-437,AS400,CLAIMANT-E61CBA,user-e61cba9c22@anonymized.shieldpoint.local,+1-555-E61-CBA9,XXX-XX-E61C,ADDR-E61CBA-ANON,E61CBA9C22,11002.21,2500,150000,3064.13,Noticeable fire damage reported by CLAIMANT-E61CBA.,2026-08-05,2026-08-05,ADJ-007,photos_fire_damage.pdf|adjuster_inspection.pdf,homeowners,homeowners,fire,medium,True,False,deny,0.0,3,13,16,medium,homeowners,True,0.0
CLM-2026-02919,AU-2024-638,AS400,CLAIMANT-79E880,user-79e880ad61@anonymized.shieldpoint.local,+1-555-79E-880A,XXX-XX-79E8,ADDR-79E880-ANON,79E880AD61,35793.67,1000,50000,1700.57,Catastrophic collision incident reported by CLAIMANT-79E880.,2024-12-07,2024-12-13,ADJ-033,repair_estimate.pdf|medical_report.pdf|police_report.pdf,auto,auto,collision,catastrophic,False,False,route_to_manual_review,0.0,1,18,29,catastrophic,auto,False,0.0
CLM-2026-03461,HO-2024-717,PORTAL,CLAIMANT-9684D9,user-9684d9573c@anonymized.shieldpoint.local,+1-555-968-4D95,XXX-XX-9684,ADDR-9684D9-ANON,9684D9573C,5556.97,1500,300000,1443.68,Noticeable theft damage reported by CLAIMANT-9684D9.,2026-02-18,2026-02-18,ADJ-008,photos_theft_damage.pdf|adjuster_inspection.pdf|hydrology_report.pdf,homeowners,homeowners,theft,medium,False,False,approve,2687.86,2,5,16,medium,homeowners,False,2687.86
CLM-2026-04073,HE-2024-599,PORTAL,CLAIMANT-93E5DC,user-93e5dc0bae@anonymized.shieldpoint.local,+1-555-93E-5DC0,XXX-XX-93E5,ADDR-93E5DC-ANON,93E5DC0BAE,183.82,250,150000,2193.86,Small urgent care treatment claim for CLAIMANT-93E5DC.,2024-09-12,2024-09-15,ADJ-015,itemized_bill.pdf|prior_authorization.pdf|treatment_plan.pdf|medical_records.pdf,health,health,urgent_care,low,False,False,route_to_manual_review,0.0,2,3,7,low,health,False,0.0
CLM-2026-02059,AU-2024-229,AS400,CLAIMANT-B471FB,user-b471fbc302@anonymized.shieldpoint.local,+1-555-B47-1FBC,XXX-XX-B471,ADDR-B471FB-ANON,B471FBC302,945.74,1000,250000,942.03,Small pip medical incident reported by CLAIMANT-B471FB.,2026-03-26,2026-04-02,ADJ-028,medical_report.pdf,auto,auto,pip_medical,low,False,False,approve,0.0,1,2,3,low,auto,False,0.0
CLM-2026-02964,HO-2024-597,AS400,CLAIMANT-3C95B5,user-3c95b50026@anonymized.shieldpoint.local,+1-555-3C9-5B50,XXX-XX-3C95,ADDR-3C95B5-ANON,3C95B50026,4292.56,500,100000,3143.33,Moderate wind damage reported by CLAIMANT-3C95B5.,2026-04-20,2026-04-26,ADJ-031,photos_wind_damage.pdf|hydrology_report.pdf|contractor_estimate.pdf|adjuster_inspection.pdf,homeowners,homeowners,wind,medium,False,False,approve,3383.87,2,5,12,medium,homeowners,False,3383.87
CLM-2026-04618,AU-2024-307,AS400,CLAIMANT-1974A1,user-1974a192f4@anonymized.shieldpoint.local,+1-555-197-4A19,XXX-XX-1974,ADDR-1974A1-ANON,1974A192F4,3193.05,500,100000,1061.78,Moderate collision incident reported by CLAIMANT-1974A1.,2024-01-12,2024-01-14,ADJ-048,medical_report.pdf|police_report.pdf|repair_estimate.pdf|photos_vehicle_damage.pdf,auto,auto,collision,medium,False,False,approve,2693.05,3,5,10,medium,auto,False,2693.05
CLM-2026-02246,HO-2024-988,AS400,CLAIMANT-2FD966,user-2fd9667dd7@anonymized.shieldpoint.local,+1-555-2FD-9667,XXX-XX-2FD9,ADDR-2FD966-ANON,2FD9667DD7,1056.53,250,50000,1094.06,Small theft damage reported by CLAIMANT-2FD966.,2026-08-16,2026-08-22,ADJ-026,hydrology_report.pdf|photos_theft_damage.pdf|adjuster_inspection.pdf|contractor_estimate.pdf,homeowners,homeowners,theft,low,False,False,approve,440.47,1,2,4,low,homeowners,False,440.47
CLM-2026-03491,HO-2024-926,AS400,CLAIMANT-2347E8,user-2347e89e57@anonymized.shieldpoint.local,+1-555-234-7E89,XXX-XX-2347,ADDR-2347E8-ANON,2347E89E57,1115.59,500,50000,2458.81,Small theft damage reported by CLAIMANT-2347E8.,2024-06-22,2024-06-26,ADJ-015,hydrology_report.pdf,homeowners,homeowners,theft,low,False,False,approve,404.93,2,3,5,low,homeowners,False,404.93
CLM-2026-02287,HE-2024-920,AS400,CLAIMANT-661981,user-6619815724@anonymized.shieldpoint.local,+1-555-661-9815,XXX-XX-6619,ADDR-661981-ANON,6619815724,372.3,250,250000,1502.26,Small emergency room treatment claim for CLAIMANT-661981.,2024-01-19,2024-01-21,ADJ-006,prior_authorization.pdf|medical_records.pdf,health,health,emergency_room,low,False,False,approve,96.26,1,2,10,low,health,False,96.26
CLM-2026-04047,HE-2024-765,AS400,CLAIMANT-6327DB,user-6327dbebaa@anonymized.shieldpoint.local,+1-555-632-7DBE,XXX-XX-6327,ADDR-6327DB-ANON,6327DBEBAA,2260.3,500,300000,2051.88,Moderate emergency room treatment claim for CLAIMANT-6327DB.,2025-05-17,2025-05-24,ADJ-041,medical_records.pdf,health,health,emergency_room,medium,True,False,deny,0.0,3,11,13,medium,health,True,0.0
CLM-2026-04696,HO-2024-056,AS400,CLAIMANT-C5CF30,user-c5cf308991@anonymized.shieldpoint.local,+1-555-C5C-F308,XXX-XX-C5CF,ADDR-C5CF30-ANON,C5CF308991,3999.95,500,150000,2085.94,Moderate wind damage reported by CLAIMANT-C5CF30.,2024-11-11,2024-11-11,ADJ-001,contractor_estimate.pdf|adjuster_inspection.pdf|hydrology_report.pdf,homeowners,homeowners,wind,medium,True,False,deny,0.0,2,13,16,medium,homeowners,True,0.0
CLM-2026-00408,HO-2024-651,AS400,CLAIMANT-286B2A,user-286b2ac53c@anonymized.shieldpoint.local,+1-555-286-B2AC,XXX-XX-286B,ADDR-286B2A-ANON,286B2AC53C,5910.59,2500,250000,2210.99,Noticeable hail damage reported by CLAIMANT-286B2A.,2024-08-28,2024-09-04,ADJ-039,adjuster_inspection.pdf|contractor_estimate.pdf|hydrology_report.pdf,homeowners,homeowners,hail,medium,False,False,approve,1609.36,2,5,16,medium,homeowners,False,1609.36
CLM-2026-00127,HO-2024-695,AS400,CLAIMANT-7C5BAD,user-7c5badb69e@anonymized.shieldpoint.local,+1-555-7C5-BADB,XXX-XX-7C5B,ADDR-7C5BAD-ANON,7C5BADB69E,1909.29,1000,50000,2490.96,Slight fire damage reported by CLAIMANT-7C5BAD.,2026-12-08,2026-12-15,ADJ-034,hydrology_report.pdf,homeowners,homeowners,fire,low,False,False,approve,0.0,2,3,5,low,homeowners,False,0.0
CLM-2026-00177,HE-2024-043,PORTAL,CLAIMANT-C8FFE6,user-c8ffe6fa73@anonymized.shieldpoint.local,+1-555-C8F-FE6F,XXX-XX-C8FF,ADDR-C8FFE6-ANON,C8FFE6FA73,143.61,500,250000,1771.68,Slight prescription treatment claim for CLAIMANT-C8FFE6.,2025-08-27,2025-08-27,ADJ-039,medical_records.pdf,health,health,prescription,low,False,False,deny,0.0,1,2,5,low,health,False,0.0
CLM-2026-00320,HO-2024-838,AS400,CLAIMANT-3C0F25,user-3c0f253651@anonymized.shieldpoint.local,+1-555-3C0-F253,XXX-XX-3C0F,ADDR-3C0F25-ANON,3C0F253651,24635.48,250,50000,2101.69,Major water damage damage reported by CLAIMANT-3C0F25.,2024-04-02,2024-04-06,ADJ-022,contractor_estimate.pdf|hydrology_report.pdf|adjuster_inspection.pdf|photos_water_damage_damage.pdf,homeowners,homeowners,water_damage,high,False,False,route_to_manual_review,0.0,1,9,14,high,homeowners,False,0.0
